Restaurant_id,Event_title,Event_description,Start_date,End_date,Start_time,End_time,Display_date,Display_time,Date_added,Is_active
313256,Usool- The Band Live,"The band was found months ago,being here is just a matter of time. Every individual has its own identity performed with various artists like Diljit singh, Gippy grewal, Mohit chauhan, Lucky ali and many more..Now we gathered as one namely 'Usool"". Fusion, Indie rock, Alternative rock has been our root genres.

This band has hit down Delhi clubs and College gigs and counting..!!!!

Call 9599947642,9599947643 for Info/Reservations",2017-04-20,2017-04-20,20:30:00,23:55:00,20 April,08:30 pm - 11:55 pm,2016-11-02 18:36:39,1
313256,Acoustic Escapade Ft. Musical Zombies,"Presenting one of the best Acoustic Night with Musical Zombies only at Junkyard Cafe. 
Take delight in listening to some sensational beats at your favourite place.

Call 9599947642,9599947643 for Info/Reservations.",2017-04-27,2017-04-27,20:30:00,23:55:00,27 April,08:30 pm - 11:55 pm,2017-02-24 14:49:17,1
313256,Sunday Sessions Ft. Zikrr Band,"A fusion Indian Rock Band playing Sufi and Punjabi folk with a unique approach to music and melodies.
ZIKrr which means to mention promises to stir up emotions hidden deep within surfacing then into a beautiful memory.

Call 9599947642,9599947643 for Info/Reservations.",2017-05-07,2017-05-07,21:00:00,23:55:00,07 May,09:00 pm - 11:55 pm,2016-09-03 15:06:08,1
309859,Live Sports Screening - IPL 2017,Cheer your favourite team at the IPL 2017 on Giant Screens all through April and May.,2017-04-05,2017-05-21,16:00:00,23:30:00,05 April - 21 May,04:00 pm - 11:30 pm,2017-02-01 17:22:17,1
309859,Karaoke Mondays,"Enjoy humming your favourite song ?
Come on over, grab the mic and let it roll. 
Karaoke Nights every Monday - 9 pm onwards with Karaoke Jockey Enoch Benny
For reservations call : +91.9069112770",2017-04-17,2017-04-17,21:00:00,23:55:00,17 April,09:00 pm - 11:55 pm,2017-03-18 17:43:40,1
309859,Open Mic Comedy,In for some laughs ? Join us for our Open-Mic Stand Up acts every Tuesday 8 pm onwards. The event is hosted by Shimit Mathur. The act might contain adult content.,2017-04-18,2017-04-18,20:00:00,22:00:00,18 April,08:00 pm - 10:00 pm,2017-02-01 15:45:54,1
309859,UNPLUGGED Wednesdays with VIVAAN,"Enjoy soulful renditions by VIVAAN (Vocals & Guitar)
For reservations call : +91.9069112770",2017-04-19,2017-04-19,20:30:00,23:55:00,19 April,08:30 pm - 11:55 pm,2016-05-09 17:25:53,1
309859,VEDAS Live Band every Thursday,Enjoy the soulful Bolly-Sufi renditions by VEDAS live Band every Thursday 9 pm onwards,2017-04-20,2017-04-20,21:00:00,23:55:00,20 April,09:00 pm - 11:55 pm,2015-05-02 18:19:19,1
8241,IPL FEVER,"Unlimited Beer with snacks @Rs 999/-* during the Match Hour.

* conditions apply
",2017-04-05,2017-04-30,16:00:00,18:00:00,05 April - 30 April,04:00 pm - 06:00 pm,2017-04-05 17:11:01,1
8241,Turn the Tables - Set Menu @ Rs.899,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at 7 Degrees Brauhaus and dine between 7th and 16th April ‘17
2. Enjoy a set menu starting Rs.899* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 14:08:24,1
1188,Turn the Tables - Set Menu @ Rs.1000,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at Lodi - The Garden Restaurant and dine between 7th and 16th April ‘17
2. Enjoy a set menu for Rs. 1000* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 15:46:48,1
18395381,IPL Live Screening ,Watch the latest version of IPL on the Big Screen and under the beautiful Sky only at The Sky High!,2017-04-05,2017-05-21,20:00:33,23:59:59,05 April - 21 May,08:00 pm onwards,2017-04-04 22:45:00,1
18157384,Festive Food Bonanza in CP || Special Buffet Prices || Full Day Alacarte,Jungle Jamboree celebrates the festive season in Connaught Place with special deals. The first floor made in Aqua Jungle theme is offering a special inaugural pricing on our signature 7 Course buffet starting @ Rs. 499 (all inclusive). The second floor has been developed as a Forest Garden with a dedicated Kids Area. Here we are offering choices A-la-carte offerings from Indian & Chinese cuisine.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2015-11-04 13:23:20,1
18289242,IPL Match Screenings,It's #IPL season and we're screening 'em all! Come one and all to witness the drama. See you!,2017-04-05,2017-05-21,10:00:00,01:00:00,05 April - 21 May,10:00 am - 01:00 am,2017-04-05 14:56:25,1
18277024,Dimsum Lunch by Chef Ye Hai Jun,"Our Dim Sum menu celebrates seasonal premium ingredients and features more than fourteen varieties of evergreen favourites to satiate both the vegetarian and non-vegetarian palates. 

The feast engages with the unique elements of Shang Palace - calmness, tranquility and humility that have been translated into a simple, elegant, vibrant experience, true to our Chinese roots. With expansive interiors that include an exquisitely designed dining area, three private dining rooms for a tailored dining experience, and a large outdoor deck overlooking lush green gardens for alfresco dining, Shang Palace offers its patrons a heavenly dining experience.

Monday to Saturday at Rs. 1,500 plus taxes per person.

",2017-04-14,2017-07-31,12:30:00,14:45:00,14 April - 31 July,12:30 pm - 02:45 pm,2017-04-14 12:06:57,1
18222559,Why limit happy to an hour?,Imagine a long chat and droplets trickling down your chilled beers and by the end of it is an end of your happy hour? Isn't much of a good thought right? Niche is extending its happy hours to allow you to have the longest chat with the most chilled beers to set your mood to higher spirits! Why limit happy to an hour?,2017-03-02,2017-06-30,16:00:00,20:00:00,02 March - 30 June,04:00 pm - 08:00 pm,2017-03-02 19:44:08,1
18222559,Stirring some great cocktails and strumming some great beats!,Music is an essence which behold your hearts and touches your soul. When you experience it for real than in your headphones is when your feet tap to the happiness in your heart! Niche brings to you Live music- because you cannot download a live musical experience.,2017-03-02,2017-06-30,19:00:00,01:00:00,02 March - 30 June,07:00 pm - 01:00 am,2017-03-02 19:47:30,1
18070476,IPL Happy Hours,"The time is right! Happy Hours all day at Cafe Dalal Street! 

Weekdays: 6 PM till midnight
Weekends: 12 PM till midnight
",2017-04-05,2017-04-30,21:00:00,23:55:00,05 April - 30 April,09:00 pm - 11:55 pm,2017-04-05 21:03:02,1
18424189,Nikhil Chinappa Live ,"""Nikhil Chinappa"", the name says it all. Enjoy the popular DJ from MTV perform live at Cafe Southall. Groove to the frantic foot stomping music by Nikhil on Friday, 28th April. 
For reservations call us on 9999488223, 9999488221
Address- 54, Tolstoy Lane, Janpath, New Delhi",2017-04-28,2017-04-29,21:00:00,00:00:00,28 April - 29 April,09:00 pm - 12:00 am,2017-04-12 15:32:52,1
18237357,Bollywood Night with DJ Neer Saturday 8pm onwards,Get ready.. tie your dancing shoes.. come to #HouseOfCommons for an amazing Bollywood Commercial Night this Saturday 8pm onwards.,2017-04-15,2017-04-16,20:00:00,23:59:59,15 April - 16 April,08:00 pm onwards,2017-04-14 00:09:56,1
3406,Gourmet Fest,UNMISSABLE MEAL DEALS starting  @ Rs.899* for two | Rs.1699* for four | Rs.2100* for six | *T&C Apply,2017-04-10,2017-04-24,19:00:00,23:00:00,10 April - 24 April,07:00 pm - 11:00 pm,2016-12-07 15:40:35,1
18273615,Turn the Tables - Set Menu @ Rs. 899,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at The Chatter House and dine between 7th and 16th April ‘17
2. Enjoy a set menu starting Rs. 899* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes for applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 14:17:48,1
18273615,Turn the Tables - Set Menu @ Rs. 899,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at The Chatter House and dine between 7th and 16th April ‘17
2. Enjoy a set menu starting Rs. 899* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes for applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 14:17:48,1
18168125,"STAR SERIES GET UNPLUGGED LIVE MUSIC PERFORMANCE BACK TO BACK, FOLLOWED BY DEEJAY","INFORMAL Is All Set To Kick- Start Their #Starseries This #Star series @INFORMAL 
What Are You Waiting For? Go Ahead And Book Your Tables Right Away.

Get Unplugged Live Music Performance Back To Back, Followed By Deejay Perfect Combination. Get Ready #Friday Music Is At Other Level Dj Beat",2017-01-22,2017-12-29,08:00:00,00:00:00,22 January - 29 December,08:00 am - 12:00 am,2017-01-24 23:27:11,1
18168125,MAD HATTERS MONDAYS INFORMAL,"EVERY MONDAY 8:00 PM ON WARDS  


Mad Mondays Mad Nights I Mad Deals.  Save Water Drink Beer
Buy Bucket Of 12 Budweiser @1999*& Get On The House Any One Appetizers
",2017-02-22,2018-06-13,00:00:00,00:30:00,22 February - 13 June,12:00 am - 12:30 am,2017-02-23 17:13:43,1
18168125,DISCO  NIGHT WEDNESDAYS INFORMAL,"YAARI DOST AUR SHUTA

DISCO WEDNESDAYS INFORMAL Every Wednesdays 8:00 pm Onwards DEAL YAARI DOST AUR SHUTA Up To Six Imfl Drinks From Menu With A Complimentary Hookha 1599**",2017-02-22,2019-01-22,00:00:00,00:00:00,22 February - 22 January,12:00 am - 12:00 am,2017-02-24 02:05:14,1
18168125,PITCHER PERFECT TUESDAYS  INFORMAL ,"PITCHER PERFECT TUESDAYS INFORMAL 

Starting from 25th Oct, Every Tuesdays 7:00 pm Onwards 

 Pitchers At Mind Blowing Prices 
Deals PITCHER ABHI BAAKI HAI DOST
Buy Pitcher Of Any Cocktails @1999++ & Get On The   House Roll For Free
Selling Price: 1999**
",2017-02-23,2019-01-24,00:00:00,23:00:00,23 February - 24 January,12:00 am - 11:00 pm,2017-02-23 18:04:52,1
18168125,THE OTHER WOMAN ON THURSDAYS   INFORMAL,"THE OTHER WOMAN ON THURSDAYS   INFORMAL 

Every Thursdays 7:00 pm Onwards 

Ladies Night at Its Best  In City 

Deals  Buy Bucket Of 6 Hoegaardesn, Corona, Stella Beer @2299+ & Get On The   House Any Pizza8” Or Pasta  Vegetarian Chicken",2017-02-23,2018-12-26,00:00:00,00:00:00,23 February - 26 December,12:00 am - 12:00 am,2017-02-24 17:38:54,1
18168125,*ASAP* AS SLOWLY AS POSSIBLE INFORMAL ,"*ASAP* AS SLOWLY AS POSSIBLE INFORMAL 

 Every Fridays 12:00 pm Onwards 

 *ASAP As Slowly as Possible 

Deals MOGAMBO KHUSH HUA BOTTLES DEAL
Buy Any Premium Drinks By Bottles &Get 20% Off   
",2017-02-24,2019-08-28,06:00:00,07:00:00,24 February - 28 August,06:00 am - 07:00 am,2017-02-24 17:49:08,1
18168125,# Hollywood and Bollywood Informal,"

Theme # Hollywood And Bollywood Informal

Concept: More The Merrier, Walk-In With All Your Friends And Grab These Offers.

Every Saturday Day 8:00 Pm Onwards 
 
Deals YAARI DOSTI 
Up To A Maximum Of   5 Beer /Mfl Drinks From Menu With A Complimentary Dish  1599++

",2017-03-02,2019-02-28,00:00:00,00:30:00,02 March - 28 February,12:00 am - 12:30 am,2017-03-02 14:17:10,1
18168125,The Sangria Festival!,"There's nothing like too much Sangria. We know it's getting hot, and would love for you to come beat the heat with us. A part of your Sangria is on us. Call us for details ;)",2017-04-01,2017-04-30,12:00:00,00:00:00,01 April - 30 April,12:00 pm - 12:00 am,2017-03-24 19:47:10,1
309478,END OF SEASON SALE 2017 ,"!! FOOD & BEVERAGE SALE!!
WHAT?
YES 
“ONLY AT AMBROSIA BLISS”
PLAN YOUR FUN WITH DISCOUNTS UPTO 70% 
FROM 11:30 TO 7:00 PM EVERY DAY
!!! WOW !!!
For Information Call- 01149004700/9811308007/9811571007/9811615007",2017-04-09,2017-04-30,11:30:00,19:00:00,09 April - 30 April,11:30 am - 07:00 pm,2017-04-09 18:56:13,1
306913,Family Economy Meal  ,Inviting all the families to care & share over the economy meal at Caffe 9 CP only at ₹1199/- onwards. ,2017-04-16,2017-04-17,11:00:28,01:00:28,16 April - 17 April,11:00 am - 01:00 am,2017-04-16 00:54:49,1
313256,Sufi &amp; Bollywood Night Ft. Dhun at Junkyard Cafe CP,"Singing your favorite Sufi & Bollywood numbers along with #Dhun, adds a special touch to the otherwise regular night out! A gratifying meal experience can sure enhance the fun at Junkyard Cafe.

Call 9599947642,9599947643 for Info/Reservations",2017-04-16,2017-04-16,20:30:00,23:55:00,16 April,08:30 pm - 11:55 pm,2017-02-02 14:58:24,1
313256,Usool- The Band Live,"The band was found months ago,being here is just a matter of time. Every individual has its own identity performed with various artists like Diljit singh, Gippy grewal, Mohit chauhan, Lucky ali and many more..Now we gathered as one namely 'Usool"". Fusion, Indie rock, Alternative rock has been our root genres.

This band has hit down Delhi clubs and College gigs and counting..!!!!

Call 9599947642,9599947643 for Info/Reservations",2017-04-20,2017-04-20,20:30:00,23:55:00,20 April,08:30 pm - 11:55 pm,2016-11-02 18:36:39,1
313256,Acoustic Escapade Ft. Musical Zombies,"Presenting one of the best Acoustic Night with Musical Zombies only at Junkyard Cafe. 
Take delight in listening to some sensational beats at your favourite place.

Call 9599947642,9599947643 for Info/Reservations.",2017-04-27,2017-04-27,20:30:00,23:55:00,27 April,08:30 pm - 11:55 pm,2017-02-24 14:49:17,1
313256,Sunday Sessions Ft. Zikrr Band,"A fusion Indian Rock Band playing Sufi and Punjabi folk with a unique approach to music and melodies.
ZIKrr which means to mention promises to stir up emotions hidden deep within surfacing then into a beautiful memory.

Call 9599947642,9599947643 for Info/Reservations.",2017-05-07,2017-05-07,21:00:00,23:55:00,07 May,09:00 pm - 11:55 pm,2016-09-03 15:06:08,1
309859,Live Sports Screening - IPL 2017,Cheer your favourite team at the IPL 2017 on Giant Screens all through April and May.,2017-04-05,2017-05-21,16:00:00,23:30:00,05 April - 21 May,04:00 pm - 11:30 pm,2017-02-01 17:22:17,1
309859,Karaoke Mondays,"Enjoy humming your favourite song ?
Come on over, grab the mic and let it roll. 
Karaoke Nights every Monday - 9 pm onwards with Karaoke Jockey Enoch Benny
For reservations call : +91.9069112770",2017-04-17,2017-04-17,21:00:00,23:55:00,17 April,09:00 pm - 11:55 pm,2017-03-18 17:43:40,1
309859,Open Mic Comedy,In for some laughs ? Join us for our Open-Mic Stand Up acts every Tuesday 8 pm onwards. The event is hosted by Shimit Mathur. The act might contain adult content.,2017-04-18,2017-04-18,20:00:00,22:00:00,18 April,08:00 pm - 10:00 pm,2017-02-01 15:45:54,1
309859,UNPLUGGED Wednesdays with VIVAAN,"Enjoy soulful renditions by VIVAAN (Vocals & Guitar)
For reservations call : +91.9069112770",2017-04-19,2017-04-19,20:30:00,23:55:00,19 April,08:30 pm - 11:55 pm,2016-05-09 17:25:53,1
309859,VEDAS Live Band every Thursday,Enjoy the soulful Bolly-Sufi renditions by VEDAS live Band every Thursday 9 pm onwards,2017-04-20,2017-04-20,21:00:00,23:55:00,20 April,09:00 pm - 11:55 pm,2015-05-02 18:19:19,1
8241,IPL FEVER,"Unlimited Beer with snacks @Rs 999/-* during the Match Hour.

* conditions apply
",2017-04-05,2017-04-30,16:00:00,18:00:00,05 April - 30 April,04:00 pm - 06:00 pm,2017-04-05 17:11:01,1
8241,Turn the Tables - Set Menu @ Rs.899,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at 7 Degrees Brauhaus and dine between 7th and 16th April ‘17
2. Enjoy a set menu starting Rs.899* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 14:08:24,1
1188,Turn the Tables - Set Menu @ Rs.1000,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at Lodi - The Garden Restaurant and dine between 7th and 16th April ‘17
2. Enjoy a set menu for Rs. 1000* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 15:46:48,1
18395381,IPL Live Screening ,Watch the latest version of IPL on the Big Screen and under the beautiful Sky only at The Sky High!,2017-04-05,2017-05-21,20:00:33,23:59:59,05 April - 21 May,08:00 pm onwards,2017-04-04 22:45:00,1
18157384,Festive Food Bonanza in CP || Special Buffet Prices || Full Day Alacarte,Jungle Jamboree celebrates the festive season in Connaught Place with special deals. The first floor made in Aqua Jungle theme is offering a special inaugural pricing on our signature 7 Course buffet starting @ Rs. 499 (all inclusive). The second floor has been developed as a Forest Garden with a dedicated Kids Area. Here we are offering choices A-la-carte offerings from Indian & Chinese cuisine.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2015-11-04 13:23:20,1
18289242,IPL Match Screenings,It's #IPL season and we're screening 'em all! Come one and all to witness the drama. See you!,2017-04-05,2017-05-21,10:00:00,01:00:00,05 April - 21 May,10:00 am - 01:00 am,2017-04-05 14:56:25,1
313256,Sufi &amp; Bollywood Night Ft. Dhun at Junkyard Cafe CP,"Singing your favorite Sufi & Bollywood numbers along with #Dhun, adds a special touch to the otherwise regular night out! A gratifying meal experience can sure enhance the fun at Junkyard Cafe.

Call 9599947642,9599947643 for Info/Reservations",2017-04-16,2017-04-16,20:30:00,23:55:00,16 April,08:30 pm - 11:55 pm,2017-02-02 14:58:24,1
313256,Usool- The Band Live,"The band was found months ago,being here is just a matter of time. Every individual has its own identity performed with various artists like Diljit singh, Gippy grewal, Mohit chauhan, Lucky ali and many more..Now we gathered as one namely 'Usool"". Fusion, Indie rock, Alternative rock has been our root genres.

This band has hit down Delhi clubs and College gigs and counting..!!!!

Call 9599947642,9599947643 for Info/Reservations",2017-04-20,2017-04-20,20:30:00,23:55:00,20 April,08:30 pm - 11:55 pm,2016-11-02 18:36:39,1
313256,Acoustic Escapade Ft. Musical Zombies,"Presenting one of the best Acoustic Night with Musical Zombies only at Junkyard Cafe. 
Take delight in listening to some sensational beats at your favourite place.

Call 9599947642,9599947643 for Info/Reservations.",2017-04-27,2017-04-27,20:30:00,23:55:00,27 April,08:30 pm - 11:55 pm,2017-02-24 14:49:17,1
313256,Sunday Sessions Ft. Zikrr Band,"A fusion Indian Rock Band playing Sufi and Punjabi folk with a unique approach to music and melodies.
ZIKrr which means to mention promises to stir up emotions hidden deep within surfacing then into a beautiful memory.

Call 9599947642,9599947643 for Info/Reservations.",2017-05-07,2017-05-07,21:00:00,23:55:00,07 May,09:00 pm - 11:55 pm,2016-09-03 15:06:08,1
309859,Live Sports Screening - IPL 2017,Cheer your favourite team at the IPL 2017 on Giant Screens all through April and May.,2017-04-05,2017-05-21,16:00:00,23:30:00,05 April - 21 May,04:00 pm - 11:30 pm,2017-02-01 17:22:17,1
309859,Karaoke Mondays,"Enjoy humming your favourite song ?
Come on over, grab the mic and let it roll. 
Karaoke Nights every Monday - 9 pm onwards with Karaoke Jockey Enoch Benny
For reservations call : +91.9069112770",2017-04-17,2017-04-17,21:00:00,23:55:00,17 April,09:00 pm - 11:55 pm,2017-03-18 17:43:40,1
309859,Open Mic Comedy,In for some laughs ? Join us for our Open-Mic Stand Up acts every Tuesday 8 pm onwards. The event is hosted by Shimit Mathur. The act might contain adult content.,2017-04-18,2017-04-18,20:00:00,22:00:00,18 April,08:00 pm - 10:00 pm,2017-02-01 15:45:54,1
309859,UNPLUGGED Wednesdays with VIVAAN,"Enjoy soulful renditions by VIVAAN (Vocals & Guitar)
For reservations call : +91.9069112770",2017-04-19,2017-04-19,20:30:00,23:55:00,19 April,08:30 pm - 11:55 pm,2016-05-09 17:25:53,1
309859,VEDAS Live Band every Thursday,Enjoy the soulful Bolly-Sufi renditions by VEDAS live Band every Thursday 9 pm onwards,2017-04-20,2017-04-20,21:00:00,23:55:00,20 April,09:00 pm - 11:55 pm,2015-05-02 18:19:19,1
8241,IPL FEVER,"Unlimited Beer with snacks @Rs 999/-* during the Match Hour.

* conditions apply
",2017-04-05,2017-04-30,16:00:00,18:00:00,05 April - 30 April,04:00 pm - 06:00 pm,2017-04-05 17:11:01,1
8241,Turn the Tables - Set Menu @ Rs.899,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at 7 Degrees Brauhaus and dine between 7th and 16th April ‘17
2. Enjoy a set menu starting Rs.899* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 14:08:24,1
1188,Turn the Tables - Set Menu @ Rs.1000,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at Lodi - The Garden Restaurant and dine between 7th and 16th April ‘17
2. Enjoy a set menu for Rs. 1000* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 15:46:48,1
18395381,IPL Live Screening ,Watch the latest version of IPL on the Big Screen and under the beautiful Sky only at The Sky High!,2017-04-05,2017-05-21,20:00:33,23:59:59,05 April - 21 May,08:00 pm onwards,2017-04-04 22:45:00,1
18157384,Festive Food Bonanza in CP || Special Buffet Prices || Full Day Alacarte,Jungle Jamboree celebrates the festive season in Connaught Place with special deals. The first floor made in Aqua Jungle theme is offering a special inaugural pricing on our signature 7 Course buffet starting @ Rs. 499 (all inclusive). The second floor has been developed as a Forest Garden with a dedicated Kids Area. Here we are offering choices A-la-carte offerings from Indian & Chinese cuisine.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2015-11-04 13:23:20,1
18289242,IPL Match Screenings,It's #IPL season and we're screening 'em all! Come one and all to witness the drama. See you!,2017-04-05,2017-05-21,10:00:00,01:00:00,05 April - 21 May,10:00 am - 01:00 am,2017-04-05 14:56:25,1
313256,Sufi &amp; Bollywood Night Ft. Dhun at Junkyard Cafe CP,"Singing your favorite Sufi & Bollywood numbers along with #Dhun, adds a special touch to the otherwise regular night out! A gratifying meal experience can sure enhance the fun at Junkyard Cafe.

Call 9599947642,9599947643 for Info/Reservations",2017-04-16,2017-04-16,20:30:00,23:55:00,16 April,08:30 pm - 11:55 pm,2017-02-02 14:58:24,1
313256,Usool- The Band Live,"The band was found months ago,being here is just a matter of time. Every individual has its own identity performed with various artists like Diljit singh, Gippy grewal, Mohit chauhan, Lucky ali and many more..Now we gathered as one namely 'Usool"". Fusion, Indie rock, Alternative rock has been our root genres.

This band has hit down Delhi clubs and College gigs and counting..!!!!

Call 9599947642,9599947643 for Info/Reservations",2017-04-20,2017-04-20,20:30:00,23:55:00,20 April,08:30 pm - 11:55 pm,2016-11-02 18:36:39,1
313256,Acoustic Escapade Ft. Musical Zombies,"Presenting one of the best Acoustic Night with Musical Zombies only at Junkyard Cafe. 
Take delight in listening to some sensational beats at your favourite place.

Call 9599947642,9599947643 for Info/Reservations.",2017-04-27,2017-04-27,20:30:00,23:55:00,27 April,08:30 pm - 11:55 pm,2017-02-24 14:49:17,1
313256,Sunday Sessions Ft. Zikrr Band,"A fusion Indian Rock Band playing Sufi and Punjabi folk with a unique approach to music and melodies.
ZIKrr which means to mention promises to stir up emotions hidden deep within surfacing then into a beautiful memory.

Call 9599947642,9599947643 for Info/Reservations.",2017-05-07,2017-05-07,21:00:00,23:55:00,07 May,09:00 pm - 11:55 pm,2016-09-03 15:06:08,1
309859,Live Sports Screening - IPL 2017,Cheer your favourite team at the IPL 2017 on Giant Screens all through April and May.,2017-04-05,2017-05-21,16:00:00,23:30:00,05 April - 21 May,04:00 pm - 11:30 pm,2017-02-01 17:22:17,1
309859,Karaoke Mondays,"Enjoy humming your favourite song ?
Come on over, grab the mic and let it roll. 
Karaoke Nights every Monday - 9 pm onwards with Karaoke Jockey Enoch Benny
For reservations call : +91.9069112770",2017-04-17,2017-04-17,21:00:00,23:55:00,17 April,09:00 pm - 11:55 pm,2017-03-18 17:43:40,1
309859,Open Mic Comedy,In for some laughs ? Join us for our Open-Mic Stand Up acts every Tuesday 8 pm onwards. The event is hosted by Shimit Mathur. The act might contain adult content.,2017-04-18,2017-04-18,20:00:00,22:00:00,18 April,08:00 pm - 10:00 pm,2017-02-01 15:45:54,1
309859,UNPLUGGED Wednesdays with VIVAAN,"Enjoy soulful renditions by VIVAAN (Vocals & Guitar)
For reservations call : +91.9069112770",2017-04-19,2017-04-19,20:30:00,23:55:00,19 April,08:30 pm - 11:55 pm,2016-05-09 17:25:53,1
309859,VEDAS Live Band every Thursday,Enjoy the soulful Bolly-Sufi renditions by VEDAS live Band every Thursday 9 pm onwards,2017-04-20,2017-04-20,21:00:00,23:55:00,20 April,09:00 pm - 11:55 pm,2015-05-02 18:19:19,1
8241,IPL FEVER,"Unlimited Beer with snacks @Rs 999/-* during the Match Hour.

* conditions apply
",2017-04-05,2017-04-30,16:00:00,18:00:00,05 April - 30 April,04:00 pm - 06:00 pm,2017-04-05 17:11:01,1
8241,Turn the Tables - Set Menu @ Rs.899,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at 7 Degrees Brauhaus and dine between 7th and 16th April ‘17
2. Enjoy a set menu starting Rs.899* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 14:08:24,1
1188,Turn the Tables - Set Menu @ Rs.1000,"An anti-cancer initiative by Zomato in association with CPAA

Help turn the tables in 3 easy steps:

1. Book a table online at Lodi - The Garden Restaurant and dine between 7th and 16th April ‘17
2. Enjoy a set menu for Rs. 1000* per person
3. Part of proceeds go to Cancer Patients Aid Association

*Taxes are applicable",2017-04-07,2017-04-16,00:00:00,22:00:00,07 April - 16 April,12:00 am - 10:00 pm,2017-04-04 15:46:48,1
18395381,IPL Live Screening ,Watch the latest version of IPL on the Big Screen and under the beautiful Sky only at The Sky High!,2017-04-05,2017-05-21,20:00:33,23:59:59,05 April - 21 May,08:00 pm onwards,2017-04-04 22:45:00,1
18157384,Festive Food Bonanza in CP || Special Buffet Prices || Full Day Alacarte,Jungle Jamboree celebrates the festive season in Connaught Place with special deals. The first floor made in Aqua Jungle theme is offering a special inaugural pricing on our signature 7 Course buffet starting @ Rs. 499 (all inclusive). The second floor has been developed as a Forest Garden with a dedicated Kids Area. Here we are offering choices A-la-carte offerings from Indian & Chinese cuisine.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2015-11-04 13:23:20,1
18289242,IPL Match Screenings,It's #IPL season and we're screening 'em all! Come one and all to witness the drama. See you!,2017-04-05,2017-05-21,10:00:00,01:00:00,05 April - 21 May,10:00 am - 01:00 am,2017-04-05 14:56:25,1
313256,Sufi &amp; Bollywood Night Ft. Dhun at Junkyard Cafe CP,"Singing your favorite Sufi & Bollywood numbers along with #Dhun, adds a special touch to the otherwise regular night out! A gratifying meal experience can sure enhance the fun at Junkyard Cafe.

Call 9599947642,9599947643 for Info/Reservations",2017-04-16,2017-04-16,20:30:00,23:55:00,16 April,08:30 pm - 11:55 pm,2017-02-02 14:58:24,1
